mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6050748348236084,0.002136824460341185,0.04257955551147461,0.0003924381283897421,gini,6,sqrt,4,2,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.7419354838709677,0.734375,0.7022900763358778,0.7076923076923077,0.75,0.7272585735798307,0.018918204522175304,369
0.9092970848083496,0.005664783723272987,0.06105046272277832,0.0008395603529231372,gini,6,sqrt,4,2,150,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 150}",0.7419354838709677,0.7580645161290323,0.6917293233082706,0.71875,0.736,0.7292958646616541,0.022604428780043002,366
1.2138455867767335,0.009304496579572951,0.07754168510437012,0.0010435467264687665,gini,6,sqrt,4,2,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.7479674796747967,0.7642276422764228,0.6917293233082706,0.71875,0.7540983606557377,0.7353545611830457,0.02654408926706279,361
0.6080997467041016,0.003891268206067943,0.043049049377441403,0.0012810130316839512,gini,6,sqrt,4,5,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.7419354838709677,0.734375,0.7022900763358778,0.7076923076923077,0.75,0.7272585735798307,0.018918204522175304,369
0.9068947315216065,0.002556762422011885,0.06176881790161133,0.0012256128641516286,gini,6,sqrt,4,5,150,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 150}",0.7419354838709677,0.7580645161290323,0.6917293233082706,0.71875,0.736,0.7292958646616541,0.022604428780043002,366
1.2321237564086913,0.03701903662173483,0.07874941825866699,0.001014545972458182,gini,6,sqrt,4,5,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.7479674796747967,0.7642276422764228,0.6917293233082706,0.71875,0.7540983606557377,0.7353545611830457,0.02654408926706279,361
0.6102199554443359,0.008203166397461164,0.041989898681640624,0.0009210097379328101,gini,6,sqrt,4,10,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.7131782945736435,0.746031746031746,0.7022900763358778,0.7076923076923077,0.746031746031746,0.7230448341330642,0.01908195419493052,374
0.9100218296051026,0.009338313239133958,0.06000990867614746,0.0009079539883773406,gini,6,sqrt,4,10,150,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 150}",0.6929133858267716,0.7419354838709677,0.6814814814814815,0.71875,0.7642276422764228,0.7198615986911288,0.03051582361858848,376
1.212543535232544,0.005418187273006865,0.07765059471130371,0.0007291729587767918,gini,6,sqrt,4,10,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.7377049180327869,0.7540983606557377,0.6764705882352942,0.71875,0.7704918032786885,0.7315031340405016,0.032435616982270696,365
0.9243090629577637,0.008439250856519852,0.04397563934326172,0.0032566977837429063,gini,6,0.5,1,2,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.6619718309859155,0.7058823529411765,0.6865671641791045,0.6474820143884892,0.7218045112781954,0.6847415747545763,0.02731542645759118,393
